ID;TOWN;TOWNNO;TRACT;LON;LAT;x;y;MEDV;CMEDV;CRIM;ZN;INDUS;CHAS;NOX;RM;AGE;DIS;RAD;TAX;PTRATIO;B;LSTAT
312;0;59;4174,00;-71,0075;42,1780;334,200;4671,280;22,1;22,1;0,790410;0,0;9,900;0;0,5440;6,1220;52,80;2,64030;4;304;18,40;396,90;5,980
313;0;59;4175,00;-71,0150;42,1670;333,550;4670,070;19,4;19,4;0,261690;0,0;9,900;0;0,5440;6,0230;90,40;2,83400;4;304;18,40;396,30;11,720
314;0;59;4176,00;-71,0075;42,1613;334,160;4669,420;21,6;21,6;0,269380;0,0;9,900;0;0,5440;6,2660;82,80;3,26280;4;304;18,40;393,39;7,900
315;0;59;4177,00;-71,0000;42,1530;334,750;4668,490;23,8;23,8;0,369200;0,0;9,900;0;0,5440;6,5670;87,30;3,60230;4;304;18,40;395,69;9,280
316;0;59;4178,00;-70,9795;42,1580;336,460;4669,000;16,2;16,2;0,253560;0,0;9,900;0;0,5440;5,7050;77,70;3,94500;4;304;18,40;396,42;11,500
317;0;59;4179,00;-70,9880;42,1485;335,730;4667,960;17,8;17,8;0,318270;0,0;9,900;0;0,5440;5,9140;83,20;3,99860;4;304;18,40;390,70;18,330
318;0;59;4180,00;-71,0040;42,1425;334,400;4667,330;19,8;19,8;0,245220;0,0;9,900;0;0,5440;5,7820;71,70;4,03170;4;304;18,40;396,90;15,940
319;0;59;4181,00;-71,0100;42,1500;333,920;4668,170;23,1;23,1;0,402020;0,0;9,900;0;0,5440;6,3820;67,20;3,53250;4;304;18,40;395,21;10,360
320;0;59;4182,00;-71,0200;42,1510;333,100;4668,300;21,0;21,0;0,475470;0,0;9,900;0;0,5440;6,1130;58,80;4,00190;4;304;18,40;396,23;12,730
321;0;60;4191,00;-71,0085;42,1290;333,990;4665,840;23,8;23,8;0,167600;0,0;7,380;0;0,4930;6,4260;52,30;4,54040;5;287;19,60;396,90;7,200
322;0;60;4192,00;-70,9975;42,1340;334,910;4666,370;23,1;23,1;0,181590;0,0;7,380;0;0,4930;6,3760;54,30;4,54040;5;287;19,60;396,90;6,870
323;0;60;4193,00;-70,9900;42,1367;335,540;4666,660;20,4;20,4;0,351140;0,0;7,380;0;0,4930;6,0410;49,90;4,72110;5;287;19,60;396,90;7,700
324;0;60;4194,00;-70,9834;42,1375;336,090;4666,730;18,5;18,5;0,283920;0,0;7,380;0;0,4930;5,7080;74,30;4,72110;5;287;19,60;391,13;11,740
325;0;60;4195,00;-70,9895;42,1265;335,550;4665,520;25,0;25,0;0,341090;0,0;7,380;0;0,4930;6,4150;40,10;4,72110;5;287;19,60;396,90;6,120
326;0;60;4196,00;-71,0000;42,1066;334,630;4663,330;24,6;24,6;0,191860;0,0;7,380;0;0,4930;6,4310;14,70;5,41590;5;287;19,60;393,68;5,080
327;0;60;4197,00;-70,9995;42,1175;334,700;4664,540;23,0;23,0;0,303470;0,0;7,380;0;0,4930;6,3120;28,90;5,41590;5;287;19,60;396,90;6,150
328;0;60;4198,00;-71,0100;42,1215;333,850;4665,010;22,2;22,2;0,241030;0,0;7,380;0;0,4930;6,0830;43,70;5,41590;5;287;19,60;396,90;12,790
329;0;61;4201,00;-71,0275;42,1130;332,380;4664,100;19,3;19,3;0,066170;0,0;3,240;0;0,4600;5,8680;25,80;5,21460;4;430;16,90;382,44;9,970
330;0;61;4202,00;-71,0415;42,1150;331,220;4664,350;22,6;22,6;0,067240;0,0;3,240;0;0,4600;6,3330;17,20;5,21460;4;430;16,90;375,21;7,340
331;0;61;4203,00;-71,0250;42,0980;332,540;4662,430;19,8;19,8;0,045440;0,0;3,240;0;0,4600;6,1440;32,20;5,87360;4;430;16,90;368,57;9,090
332;0;62;4211,00;-71,0115;42,0865;333,630;4661,120;17,1;17,1;0,050230;35,0;6,060;0;0,4380;5,7060;28,40;6,64070;1;304;16,90;394,02;12,430
333;0;62;4212,00;-70,9960;42,0895;334,920;4661,430;19,4;19,4;0,034660;35,0;6,060;0;0,4380;6,0310;23,30;6,64070;1;304;16,90;362,25;7,830
334;0;63;4221,00;-70,9795;42,0995;336,310;4662,510;22,2;22,2;0,050830;0,0;5,190;0;0,5150;6,3160;38,10;6,45840;5;224;20,20;389,71;5,680
335;0;63;4222,00;-70,9650;42,1010;337,510;4662,640;20,7;20,7;0,037380;0,0;5,190;0;0,5150;6,3100;38,50;6,45840;5;224;20,20;389,40;6,750
336;0;63;4223,00;-70,9700;42,1150;337,140;4664,210;21,1;21,1;0,039610;0,0;5,190;0;0,5150;6,0370;34,50;5,98530;5;224;20,20;396,90;8,010
337;0;63;4224,00;-70,9760;42,1280;336,670;4665,660;19,5;19,5;0,034270;0,0;5,190;0;0,5150;5,8690;46,30;5,23110;5;224;20,20;396,90;9,800
338;0;63;4225,00;-70,9602;42,1270;337,980;4665,520;18,5;18,5;0,030410;0,0;5,190;0;0,5150;5,8950;59,60;5,61500;5;224;20,20;394,81;10,560
339;0;63;4226,00;-70,9633;42,1374;337,750;4666,680;20,6;20,6;0,033060;0,0;5,190;0;0,5150;6,0590;37,30;4,81220;5;224;20,20;396,14;8,510
340;0;63;4227,00;-70,9675;42,1440;337,420;4667,420;19,0;19,0;0,054970;0,0;5,190;0;0,5150;5,9850;45,40;4,81220;5;224;20,20;396,90;9,740
341;0;63;4228,00;-70,9650;42,1503;337,640;4668,120;18,7;18,7;0,061510;0,0;5,190;0;0,5150;5,9680;58,50;4,81220;5;224;20,20;396,90;9,290
342;0;64;4231,00;-70,8875;42,1465;344,030;4667,550;32,7;32,7;0,013010;35,0;1,520;0;0,4420;7,2410;49,30;7,03790;1;284;15,50;394,74;5,490
343;0;65;5001,00;-70,9150;42,1600;341,790;4669,100;16,5;16,5;0,024980;0,0;1,890;0;0,5180;6,5400;59,70;6,26690;1;422;15,90;389,96;8,650
344;0;66;5011,00;-70,9370;42,1475;339,950;4667,760;23,9;23,9;0,025430;55,0;3,780;0;0,4840;6,6960;56,40;5,73210;5;370;17,60;396,90;7,180
345;0;66;5012,00;-70,9325;42,1230;340,260;4665,030;31,2;31,2;0,030490;55,0;3,780;0;0,4840;6,8740;28,10;6,46540;5;370;17,60;387,97;4,610
346;0;67;5021,00;-70,9470;42,0725;338,930;4659,450;17,5;17,5;0,031130;0,0;4,390;0;0,4420;6,0140;48,50;8,01360;3;352;18,80;385,64;10,530
347;0;67;5022,00;-70,9501;42,0825;338,700;4660,560;17,2;17,2;0,061620;0,0;4,390;0;0,4420;5,8980;52,30;8,01360;3;352;18,80;364,61;12,670
348;0;68;5031,00;-70,9275;42,0795;340,560;4660,190;23,1;23,1;0,018700;85,0;4,150;0;0,4290;6,5160;27,70;8,53530;4;351;17,90;392,43;6,360
349;0;69;5041,00;-70,9200;42,1016;341,240;4662,630;24,5;24,5;0,015010;80,0;2,010;0;0,4350;6,6350;29,70;8,34400;4;280;17,00;390,94;5,990
350;0;70;5051,00;-70,8550;42,1300;346,680;4665,660;26,6;26,6;0,028990;40,0;1,250;0;0,4290;6,9390;34,50;8,79210;1;335;19,70;389,85;5,890
351;0;70;5052,00;-70,8330;42,1150;348,460;4663,960;22,9;22,9;0,062110;40,0;1,250;0;0,4290;6,4900;44,40;8,79210;1;335;19,70;396,90;5,980
352;0;71;5061,00;-70,8300;42,0775;348,620;4659,790;24,1;24,1;0,079500;60,0;1,690;0;0,4110;6,5790;35,90;10,71030;4;411;18,30;370,78;5,490
353;0;71;5062,00;-70,8100;42,0590;350,230;4657,700;18,6;18,6;0,072440;60,0;1,690;0;0,4110;5,8840;18,50;10,71030;4;411;18,30;392,33;7,790
354;0;72;5071,00;-70,8300;42,0485;348,550;4656,570;30,1;30,1;0,017090;90,0;2,020;0;0,4100;6,7280;36,10;12,12650;5;187;17,00;384,46;4,500
355;0;73;5081,00;-70,8530;42,0520;346,660;4657,000;18,2;18,2;0,043010;80,0;1,910;0;0,4130;5,6630;21,90;10,58570;4;334;22,00;382,80;8,050
356;0;73;5082,00;-70,8525;42,0300;346,650;4654,550;20,6;20,6;0,106590;80,0;1,910;0;0,4130;5,9360;19,50;10,58570;4;334;22,00;376,04;5,570
357;0;74;1,00;-71,0830;42,2172;328,070;4675,780;17,8;17,8;8,982960;0,0;18,100;1;0,7700;6,2120;97,40;2,12220;24;666;20,20;377,73;17,600
358;0;74;2,00;-71,0950;42,2120;327,070;4675,230;21,7;21,7;3,849700;0,0;18,100;1;0,7700;6,3950;91,00;2,50520;24;666;20,20;391,34;13,270
359;0;74;3,00;-71,1007;42,2100;326,590;4675,020;22,7;22,7;5,201770;0,0;18,100;1;0,7700;6,1270;83,40;2,72270;24;666;20,20;395,43;11,480
360;0;74;4,00;-71,0930;42,2070;327,220;4674,670;22,6;22,6;4,261310;0,0;18,100;0;0,7700;6,1120;81,30;2,50910;24;666;20,20;390,74;12,670
361;0;74;5,00;-71,0905;42,2033;327,410;4674,250;25,0;25,0;4,541920;0,0;18,100;0;0,7700;6,3980;88,00;2,51820;24;666;20,20;374,56;7,790
362;0;74;6,00;-71,0865;42,2100;327,760;4674,990;19,9;19,9;3,836840;0,0;18,100;0;0,7700;6,2510;91,10;2,29550;24;666;20,20;350,65;14,190
363;0;74;7,00;-71,0810;42,2080;328,210;4674,750;20,8;20,8;3,678220;0,0;18,100;0;0,7700;5,3620;96,20;2,10360;24;666;20,20;380,79;10,190
364;0;74;8,00;-71,0865;42,2150;327,780;4675,540;16,8;16,8;4,222390;0,0;18,100;1;0,7700;5,8030;89,00;1,90470;24;666;20,20;353,04;14,640
365;0;75;101,00;-71,0590;42,2098;330,030;4674,910;21,9;21,9;3,474280;0,0;18,100;1;0,7180;8,7800;82,90;1,90470;24;666;20,20;354,55;5,290
366;0;75;102,00;-71,0595;42,2075;329,980;4674,650;27,5;27,5;4,555870;0,0;18,100;0;0,7180;3,5610;87,90;1,61320;24;666;20,20;354,70;7,120
367;0;75;104,00;-71,0540;42,2052;330,430;4674,390;21,9;21,9;3,696950;0,0;18,100;0;0,7180;4,9630;91,40;1,75230;24;666;20,20;316,03;14,000
368;0;75;105,00;-71,0508;42,2070;330,700;4674,580;23,1;23,1;13,522200;0,0;18,100;0;0,6310;3,8630;100,00;1,51060;24;666;20,20;131,42;13,330
369;0;75;107,00;-71,0480;42,2105;330,940;4674,960;50,0;50,0;4,898220;0,0;18,100;0;0,6310;4,9700;100,00;1,33250;24;666;20,20;375,52;3,260
370;0;75;108,00;-71,0497;42,2125;330,810;4675,190;50,0;50,0;5,669980;0,0;18,100;1;0,6310;6,6830;96,80;1,35670;24;666;20,20;375,33;3,730
371;0;76;201,00;-71,0422;42,2144;331,430;4675,390;50,0;50,0;6,538760;0,0;18,100;1;0,6310;7,0160;97,50;1,20240;24;666;20,20;392,05;2,960
372;0;76;202,00;-71,0417;42,2160;331,480;4675,560;50,0;50,0;9,232300;0,0;18,100;0;0,6310;6,2160;100,00;1,16910;24;666;20,20;366,15;9,530
373;0;76;203,00;-71,0397;42,2182;331,650;4675,800;50,0;50,0;8,267250;0,0;18,100;1;0,6680;5,8750;89,60;1,12960;24;666;20,20;347,88;8,880
374;0;77;301,00;-71,0339;42,2207;332,130;4676,070;13,8;13,8;11,108100;0,0;18,100;0;0,6680;4,9060;100,00;1,17420;24;666;20,20;396,90;34,770
375;0;77;302,00;-71,0346;42,2187;332,070;4675,850;13,8;13,8;18,498200;0,0;18,100;0;0,6680;4,1380;100,00;1,13700;24;666;20,20;396,90;37,970
376;0;78;401,00;-71,0367;42,2240;331,910;4676,440;15,0;15,0;19,609100;0,0;18,100;0;0,6710;7,3130;97,90;1,31630;24;666;20,20;396,90;13,440
377;0;78;402,00;-71,0340;42,2260;332,140;4676,660;13,9;13,9;15,288000;0,0;18,100;0;0,6710;6,6490;93,30;1,34490;24;666;20,20;363,02;23,240
378;0;78;403,00;-71,0380;42,2265;331,810;4676,720;13,3;13,3;9,823490;0,0;18,100;0;0,6710;6,7940;98,80;1,35800;24;666;20,20;396,90;21,240
379;0;78;404,00;-71,0400;42,2248;331,640;4676,540;13,1;13,1;23,648200;0,0;18,100;0;0,6710;6,3800;96,20;1,38610;24;666;20,20;396,90;23,690
380;0;78;405,00;-71,0400;42,2275;331,650;4676,840;10,2;10,2;17,866700;0,0;18,100;0;0,6710;6,2230;100,00;1,38610;24;666;20,20;393,74;21,780
381;0;78;406,00;-71,0460;42,2300;331,160;4677,130;10,4;10,4;88,976200;0,0;18,100;0;0,6710;6,9680;91,90;1,41650;24;666;20,20;396,90;17,210
382;0;79;407,00;-71,0410;42,2290;331,570;4677,010;10,9;10,9;15,874400;0,0;18,100;0;0,6710;6,5450;99,10;1,51920;24;666;20,20;396,90;21,080
383;0;79;501,00;-71,0230;42,2287;333,050;4676,940;11,3;11,3;9,187020;0,0;18,100;0;0,7000;5,5360;100,00;1,58040;24;666;20,20;396,90;23,600
384;0;79;502,00;-71,0215;42,2270;333,170;4676,740;12,3;12,3;7,992480;0,0;18,100;0;0,7000;5,5200;100,00;1,53310;24;666;20,20;396,90;24,560
385;0;79;503,00;-71,0245;42,2235;332,920;4676,360;8,8;8,8;20,084900;0,0;18,100;0;0,7000;4,3680;91,20;1,43950;24;666;20,20;285,83;30,630
386;0;79;504,00;-71,0235;42,2213;332,990;4676,120;7,2;7,2;16,811800;0,0;18,100;0;0,7000;5,2770;98,10;1,42610;24;666;20,20;396,90;30,810
387;0;79;506,00;-71,0228;42,2231;333,050;4676,310;10,5;10,5;24,393800;0,0;18,100;0;0,7000;4,6520;100,00;1,46720;24;666;20,20;396,90;28,280
388;0;79;507,00;-71,0215;42,2248;333,170;4676,500;7,4;7,4;22,597100;0,0;18,100;0;0,7000;5,0000;89,50;1,51840;24;666;20,20;396,90;31,990
389;0;79;508,00;-71,0195;42,2255;333,330;4676,570;10,2;10,2;14,333700;0,0;18,100;0;0,7000;4,8800;100,00;1,58950;24;666;20,20;372,92;30,620
390;0;79;509,00;-71,0168;42,2281;333,560;4676,860;11,5;11,5;8,151740;0,0;18,100;0;0,7000;5,3900;98,90;1,72810;24;666;20,20;396,90;20,850
391;0;79;510,00;-71,0109;42,2300;334,060;4677,060;15,1;15,1;6,962150;0,0;18,100;0;0,7000;5,7130;97,00;1,92650;24;666;20,20;394,43;17,110
392;0;79;511,00;-71,0035;42,2330;334,670;4677,380;23,2;23,2;5,293050;0,0;18,100;0;0,7000;6,0510;82,50;2,16780;24;666;20,20;378,38;18,760
393;0;79;512,00;-71,0200;42,2205;333,280;4676,020;9,7;9,7;11,577900;0,0;18,100;0;0,7000;5,0360;97,00;1,77000;24;666;20,20;396,90;25,680
394;0;80;601,00;-71,0167;42,2010;333,500;4673,850;13,8;13,8;8,644760;0,0;18,100;0;0,6930;6,1930;92,60;1,79120;24;666;20,20;396,90;15,170
395;0;80;602,00;-71,0200;42,1993;333,220;4673,670;12,7;12,7;13,359800;0,0;18,100;0;0,6930;5,8870;94,70;1,78210;24;666;20,20;396,90;16,350
396;0;80;603,00;-71,0220;42,1996;333,060;4673,700;13,1;13,1;8,716750;0,0;18,100;0;0,6930;6,4710;98,80;1,72570;24;666;20,20;391,98;17,120
397;0;80;604,00;-71,0260;42,1993;332,730;4673,680;12,5;12,5;5,872050;0,0;18,100;0;0,6930;6,4050;96,00;1,67680;24;666;20,20;396,90;19,370
398;0;80;605,00;-71,0250;42,2024;332,820;4674,020;8,5;8,5;7,672020;0,0;18,100;0;0,6930;5,7470;98,90;1,63340;24;666;20,20;393,10;19,920
399;0;80;606,00;-71,0230;42,2090;333,000;4674,750;5,0;5,0;38,351800;0,0;18,100;0;0,6930;5,4530;100,00;1,48960;24;666;20,20;396,90;30,590
400;0;80;607,00;-71,0330;42,2032;332,160;4674,120;6,3;6,3;9,916550;0,0;18,100;0;0,6930;5,8520;77,80;1,50040;24;666;20,20;338,16;29,970
401;0;80;608,00;-71,0326;42,2011;332,190;4673,890;5,6;5,6;25,046100;0,0;18,100;0;0,6930;5,9870;100,00;1,58880;24;666;20,20;396,90;26,770
402;0;80;609,00;-71,0300;42,2015;332,400;4673,930;7,2;7,2;14,236200;0,0;18,100;0;0,6930;6,3430;100,00;1,57410;24;666;20,20;396,90;20,320
403;0;80;610,00;-71,0300;42,1988;332,400;4673,630;12,1;12,1;9,595710;0,0;18,100;0;0,6930;6,4040;100,00;1,63900;24;666;20,20;376,11;20,310
404;0;80;612,00;-71,0332;42,1980;332,130;4673,550;8,3;8,3;24,801700;0,0;18,100;0;0,6930;5,3490;96,00;1,70280;24;666;20,20;396,90;19,770
405;0;80;613,00;-71,0345;42,2001;332,030;4673,780;8,5;8,5;41,529200;0,0;18,100;0;0,6930;5,5310;85,40;1,60740;24;666;20,20;329,46;27,380
406;0;80;614,00;-71,0320;42,2057;332,250;4674,400;5,0;5,0;67,920800;0,0;18,100;0;0,6930;5,6830;100,00;1,42540;24;666;20,20;384,97;22,980
407;0;81;702,00;-71,0390;42,2198;331,710;4675,980;11,9;11,9;20,716200;0,0;18,100;0;0,6590;4,1380;100,00;1,17810;24;666;20,20;370,22;23,340
408;0;81;703,00;-71,0427;42,2090;331,370;4674,790;27,9;27,9;11,951100;0,0;18,100;0;0,6590;5,6080;100,00;1,28520;24;666;20,20;332,09;12,130
409;0;81;705,00;-71,0437;42,2050;331,280;4674,350;17,2;17,2;7,403890;0,0;18,100;0;0,5970;5,6170;97,90;1,45470;24;666;20,20;314,64;26,400
410;0;81;706,00;-71,0455;42,2060;331,140;4674,460;27,5;27,5;14,438300;0,0;18,100;0;0,5970;6,8520;100,00;1,46550;24;666;20,20;179,36;19,780
411;0;81;707,00;-71,0462;42,2075;331,080;4674,630;15,0;15,0;51,135800;0,0;18,100;0;0,5970;5,7570;100,00;1,41300;24;666;20,20;2,60;10,110
412;0;81;708,00;-71,0487;42,2048;330,870;4674,330;17,2;17,2;14,050700;0,0;18,100;0;0,5970;6,6570;100,00;1,52750;24;666;20,20;35,05;21,220
413;0;81;709,00;-71,0470;42,2030;331,000;4674,130;17,9;17,9;18,811000;0,0;18,100;0;0,5970;4,6280;100,00;1,55390;24;666;20,20;28,79;34,370
414;0;81;710,00;-71,0451;42,2015;331,160;4673,960;16,3;16,3;28,655800;0,0;18,100;0;0,5970;5,1550;100,00;1,58940;24;666;20,20;210,97;20,080
415;0;82;801,00;-71,0420;42,1985;331,400;4673,620;7,0;7,0;45,746100;0,0;18,100;0;0,6930;4,5190;100,00;1,65820;24;666;20,20;88,27;36,980
416;0;82;802,00;-71,0455;42,1953;331,110;4673,270;7,2;7,2;18,084600;0,0;18,100;0;0,6790;6,4340;100,00;1,83470;24;666;20,20;27,25;29,050
417;0;82;803,00;-71,0477;42,1965;330,930;4673,410;7,5;7,5;10,834200;0,0;18,100;0;0,6790;6,7820;90,80;1,81950;24;666;20,20;21,57;25,790
418;0;82;805,00;-71,0498;42,2007;330,770;4673,880;10,4;10,4;25,940600;0,0;18,100;0;0,6790;5,3040;89,10;1,64750;24;666;20,20;127,36;26,640
419;0;82;807,00;-71,0525;42,1989;330,540;4673,690;8,8;8,8;73,534100;0,0;18,100;0;0,6790;5,9570;100,00;1,80260;24;666;20,20;16,45;20,620
420;0;82;808,00;-71,0586;42,1999;330,040;4673,810;8,4;8,4;11,812300;0,0;18,100;0;0,7180;6,8240;76,50;1,79400;24;666;20,20;48,45;22,740
421;0;82;809,00;-71,0618;42,1990;329,770;4673,720;16,7;16,7;11,087400;0,0;18,100;0;0,7180;6,4110;100,00;1,85890;24;666;20,20;318,75;15,020
422;0;82;810,00;-71,0650;42,2018;329,510;4674,030;14,2;14,2;7,022590;0,0;18,100;0;0,7180;6,0060;95,30;1,87460;24;666;20,20;319,98;15,700
423;0;82;811,00;-71,0665;42,1970;329,380;4673,500;20,8;20,8;12,048200;0,0;18,100;0;0,6140;5,6480;87,60;1,95120;24;666;20,20;291,55;14,100
424;0;82;812,00;-71,0619;42,1948;329,750;4673,250;13,4;13,4;7,050420;0,0;18,100;0;0,6140;6,1030;85,10;2,02180;24;666;20,20;2,52;23,290
425;0;82;813,00;-71,0590;42,1920;329,980;4672,930;11,7;11,7;8,792120;0,0;18,100;0;0,5840;5,5650;70,60;2,06350;24;666;20,20;3,65;17,160
426;0;82;814,00;-71,0577;42,1967;330,100;4673,450;8,3;8,3;15,860300;0,0;18,100;0;0,6790;5,8960;95,40;1,90960;24;666;20,20;7,68;24,390
427;0;82;815,00;-71,0558;42,1937;330,250;4673,110;10,2;10,2;12,247200;0,0;18,100;0;0,5840;5,8370;59,70;1,99760;24;666;20,20;24,65;15,690
428;0;82;816,00;-71,0542;42,1961;330,390;4673,380;10,9;10,9;37,661900;0,0;18,100;0;0,6790;6,2020;78,70;1,86290;24;666;20,20;18,82;14,520
429;0;82;817,00;-71,0521;42,1940;330,560;4673,140;11,0;11,0;7,367110;0,0;18,100;0;0,6790;6,1930;78,10;1,93560;24;666;20,20;96,73;21,520
430;0;82;818,00;-71,0485;42,1920;330,850;4672,910;9,5;9,5;9,338890;0,0;18,100;0;0,6790;6,3800;95,60;1,96820;24;666;20,20;60,72;24,080
431;0;82;819,00;-71,0547;42,1890;330,330;4672,590;14,5;14,5;8,492130;0,0;18,100;0;0,5840;6,3480;86,10;2,05270;24;666;20,20;83,45;17,640
432;0;82;820,00;-71,0505;42,1880;330,670;4672,470;14,1;14,1;10,062300;0,0;18,100;0;0,5840;6,8330;94,30;2,08820;24;666;20,20;81,33;19,690
433;0;82;821,00;-71,0520;42,1854;330,540;4672,190;16,1;16,1;6,444050;0,0;18,100;0;0,5840;6,4250;74,80;2,20040;24;666;20,20;97,95;12,030
434;0;83;901,00;-71,0495;42,1815;330,740;4671,750;14,3;14,3;5,581070;0,0;18,100;0;0,7130;6,4360;87,90;2,31580;24;666;20,20;100,19;16,220
435;0;83;902,00;-71,0475;42,1842;330,910;4672,040;11,7;11,7;13,913400;0,0;18,100;0;0,7130;6,2080;95,00;2,22220;24;666;20,20;100,63;15,170
436;0;83;903,00;-71,0460;42,1867;331,040;4672,320;13,4;13,4;11,160400;0,0;18,100;0;0,7400;6,6290;94,60;2,12470;24;666;20,20;109,85;23,270
437;0;83;904,00;-71,0455;42,1893;331,090;4672,610;9,6;9,6;14,420800;0,0;18,100;0;0,7400;6,4610;93,30;2,00260;24;666;20,20;27,49;18,050
438;0;83;905,00;-71,0445;42,1917;331,180;4672,870;8,7;8,2;15,177200;0,0;18,100;0;0,7400;6,1520;100,00;1,91420;24;666;20,20;9,32;26,450
439;0;83;906,00;-71,0445;42,1938;331,190;4673,100;8,4;8,4;13,678100;0,0;18,100;0;0,7400;5,9350;87,90;1,82060;24;666;20,20;68,95;34,020
440;0;83;907,00;-71,0370;42,1940;331,810;4673,110;12,8;12,8;9,390630;0,0;18,100;0;0,7400;5,6270;93,90;1,81720;24;666;20,20;396,90;22,880
441;0;83;908,00;-71,0321;42,1925;332,210;4672,930;10,5;10,5;22,051100;0,0;18,100;0;0,7400;5,8180;92,40;1,86620;24;666;20,20;391,45;22,110
442;0;83;910,00;-71,0345;42,1850;331,990;4672,110;17,1;17,1;9,724180;0,0;18,100;0;0,7400;6,4060;97,20;2,06510;24;666;20,20;385,96;19,520
443;0;83;911,00;-71,0340;42,1890;332,040;4672,550;18,4;14,8;5,666370;0,0;18,100;0;0,7400;6,2190;100,00;2,00480;24;666;20,20;395,69;16,590
444;0;83;912,00;-71,0378;42,1892;331,730;4672,580;15,4;15,4;9,966540;0,0;18,100;0;0,7400;6,4850;100,00;1,97840;24;666;20,20;386,73;18,850
445;0;83;913,00;-71,0405;42,1920;331,510;4672,900;10,8;10,8;12,802300;0,0;18,100;0;0,7400;5,8540;96,60;1,89560;24;666;20,20;240,52;23,790
446;0;83;914,00;-71,0425;42,1890;331,340;4672,570;11,8;11,8;10,671800;0,0;18,100;0;0,7400;6,4590;94,80;1,98790;24;666;20,20;43,06;23,980
447;0;83;915,00;-71,0390;42,1868;331,620;4672,320;14,9;14,9;6,288070;0,0;18,100;0;0,7400;6,3410;96,40;2,07200;24;666;20,20;318,01;17,790
448;0;83;916,00;-71,0370;42,1840;331,780;4672,000;12,6;12,6;9,924850;0,0;18,100;0;0,7400;6,2510;96,60;2,19800;24;666;20,20;388,52;16,440
449;0;83;917,00;-71,0400;42,1820;331,530;4671,780;14,1;14,1;9,329090;0,0;18,100;0;0,7130;6,1850;98,70;2,26160;24;666;20,20;396,90;18,130
450;0;83;918,00;-71,0428;42,1845;331,300;4672,070;13,0;13,0;7,526010;0,0;18,100;0;0,7130;6,4170;98,30;2,18500;24;666;20,20;304,21;19,310
451;0;83;919,00;-71,0460;42,1810;331,030;4671,690;13,4;13,4;6,717720;0,0;18,100;0;0,7130;6,7490;92,60;2,32360;24;666;20,20;0,32;17,440
452;0;83;920,00;-71,0410;42,1795;331,440;4671,510;15,2;15,2;5,441140;0,0;18,100;0;0,7130;6,6550;98,20;2,35520;24;666;20,20;355,29;17,730
453;0;83;921,00;-71,0340;42,1790;332,010;4671,440;16,1;16,1;5,090170;0,0;18,100;0;0,7130;6,2970;91,80;2,36820;24;666;20,20;385,09;17,270
454;0;83;922,00;-71,0400;42,1770;331,510;4671,230;17,8;17,8;8,248090;0,0;18,100;0;0,7130;7,3930;99,30;2,45270;24;666;20,20;375,87;16,740
455;0;83;923,00;-71,0455;42,1768;331,060;4671,220;14,9;14,4;9,513630;0,0;18,100;0;0,7130;6,7280;94,10;2,49610;24;666;20,20;6,68;18,710
456;0;83;924,00;-71,0510;42,1780;330,610;4671,360;14,1;14,1;4,752370;0,0;18,100;0;0,7130;6,5250;86,50;2,43580;24;666;20,20;50,92;18,130
457;0;84;1001,00;-71,0517;42,1735;330,540;4670,860;12,7;12,7;4,668830;0,0;18,100;0;0,7130;5,9760;87,90;2,58060;24;666;20,20;10,48;19,010
458;0;84;1002,00;-71,0515;42,1700;330,540;4670,470;13,5;13,5;8,200580;0,0;18,100;0;0,7130;5,9360;80,30;2,77920;24;666;20,20;3,50;16,940
459;0;84;1003,00;-71,0475;42,1690;330,870;4670,360;14,9;14,9;7,752230;0,0;18,100;0;0,7130;6,3010;83,70;2,78310;24;666;20,20;272,21;16,230
460;0;84;1004,00;-71,0430;42,1690;331,240;4670,350;20,0;20,0;6,801170;0,0;18,100;0;0,7130;6,0810;84,40;2,71750;24;666;20,20;396,90;14,700
461;0;84;1005,00;-71,0430;42,1728;331,250;4670,770;16,4;16,4;4,812130;0,0;18,100;0;0,7130;6,7010;90,00;2,59750;24;666;20,20;255,23;16,420
462;0;84;1006,00;-71,0350;42,1745;331,920;4670,940;17,7;17,7;3,693110;0,0;18,100;0;0,7130;6,3760;88,40;2,56710;24;666;20,20;391,43;14,650
463;0;84;1007,00;-71,0310;42,1695;332,240;4670,380;19,5;19,5;6,654920;0,0;18,100;0;0,7130;6,3170;83,00;2,73440;24;666;20,20;396,90;13,990
464;0;84;1008,00;-71,0358;42,1675;331,830;4670,170;20,2;20,2;5,821150;0,0;18,100;0;0,7130;6,5130;89,90;2,80160;24;666;20,20;393,82;10,290
465;0;84;1009,00;-71,0450;42,1640;331,070;4669,800;21,4;21,4;7,839320;0,0;18,100;0;0,6550;6,2090;65,40;2,96340;24;666;20,20;396,90;13,220
466;0;84;1010,00;-71,0550;42,1650;330,240;4669,930;19,9;19,9;3,163600;0,0;18,100;0;0,6550;5,7590;48,20;3,06650;24;666;20,20;334,40;14,130
467;0;84;1011,00;-71,0550;42,1685;330,250;4670,320;19,0;19,0;3,774980;0,0;18,100;0;0,6550;5,9520;84,70;2,87150;24;666;20,20;22,01;17,150
468;0;85;1101,00;-71,0660;42,1780;329,370;4671,390;19,1;19,1;4,422280;0,0;18,100;0;0,5840;6,0030;94,50;2,54030;24;666;20,20;331,29;21,320
